"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-81.38","48.57","TIMMINS A","6078286","2024-01-01","2024","01","01","","-2.7","","-12.8","","-7.8","","25.8","","0.0","","","M","","M","","M","","","24","","39",""
"-81.38","48.57","TIMMINS A","6078286","2024-01-02","2024","01","02","","-1.9","","-4.4","","-3.2","","21.2","","0.0","","","M","","M","","M","","","24","","36",""
"-81.38","48.57","TIMMINS A","6078286","2024-01-03","2024","01","03","","-4.2","","-15.4","","-9.8","","27.8","","0.0","","","M","","M","","M","","","33","","34",""
"-81.38","48.57","TIMMINS A","6078286","2024-01-04","2024","01","04","","-13.8","","-16.3","","-15.1","","33.1","","0.0","","","M","","M","","M","","","31","","31",""
"-81.38","48.57","TIMMINS A","6078286","2024-01-05","2024","01","05","","-7.7","","-16.5","","-12.1","","30.1","","0.0","","","M","","M","","M","","","31","","33",""
"-81.38","48.57","TIMMINS A","6078286","2024-01-06","2024","01","06","","-12.5","","-15.6","","-14.1","","32.1","","0.0","","","M","","M","","M","","","9","","32",""
"-81.38","48.57","TIMMINS A","6078286","2024-01-07","2024","01","07","","-6.8","","-13.2","","-10.0","","28.0","","0.0","","","M","","M","","M","","","32","","36",""
"-81.38","48.57","TIMMINS A","6078286","2024-01-08","2024","01","08","","-10.8","","-21.0","","-15.9","","33.9","","0.0","","","M","","M","","M","","","31","","32",""
"-81.38","48.57","TIMMINS A","6078286","2024-01-09","2024","01","09","","-9.4","","-17.4","","-13.4","","31.4","","0.0","","","M","","M","","M","","","3","","34",""
"-81.38","48.57","TIMMINS A","6078286","2024-01-10","2024","01","10","","-10.3","","-15.3","","-12.8","","30.8","","0.0","","","M","","M","","M","","","32","","45",""
"-81.38","48.57","TIMMINS A","6078286","2024-01-11","2024","01","11","","-13.3","","-16.6","","-15.0","","33.0","","0.0","","","M","","M","","M","","","","M","","M"
"-81.38","48.57","TIMMINS A","6078286","2024-01-12","2024","01","12","","-15.3","","-22.6","","-19.0","","37.0","","0.0","","","M","","M","","M","","","2","","46",""
"-81.38","48.57","TIMMINS A","6078286","2024-01-13","2024","01","13","","-14.3","","-20.3","","-17.3","","35.3","","0.0","","","M","","M","","M","","","2","","49",""
"-81.38","48.57","TIMMINS A","6078286","2024-01-14","2024","01","14","","-16.4","","-21.1","","-18.8","","36.8","","0.0","","","M","","M","","M","","","29","","35",""
"-81.38","48.57","TIMMINS A","6078286","2024-01-15","2024","01","15","","-7.8","","-16.4","","-12.1","","30.1","","0.0","","","M","","M","","M","","","23","","44",""
"-81.38","48.57","TIMMINS A","6078286","2024-01-16","2024","01","16","","-10.8","","-17.1","","-14.0","","32.0","","0.0","","","M","","M","","M","","","19","","36",""
"-81.38","48.57","TIMMINS A","6078286","2024-01-17","2024","01","17","","-12.6","","-26.3","","-19.5","","37.5","","0.0","","","M","","M","","M","","","","M","","M"
"-81.38","48.57","TIMMINS A","6078286","2024-01-18","2024","01","18","","-18.0","","-31.8","","-24.9","","42.9","","0.0","","","M","","M","","M","","","","M","","M"
"-81.38","48.57","TIMMINS A","6078286","2024-01-19","2024","01","19","","-17.2","","-28.2","","-22.7","","40.7","","0.0","","","M","","M","","M","","","","M","","M"
"-81.38","48.57","TIMMINS A","6078286","2024-01-20","2024","01","20","","-14.2","","-23.4","","-18.8","","36.8","","0.0","","","M","","M","","M","","","29","","33",""
"-81.38","48.57","TIMMINS A","6078286","2024-01-21","2024","01","21","","-4.5","","-26.4","","-15.5","","33.5","","0.0","","","M","","M","","M","","","20","","53",""
"-81.38","48.57","TIMMINS A","6078286","2024-01-22","2024","01","22","","-3.2","","-13.6","","-8.4","","26.4","","0.0","","","M","","M","","M","","","25","","36",""
"-81.38","48.57","TIMMINS A","6078286","2024-01-23","2024","01","23","","-11.2","","-23.9","","-17.6","","35.6","","0.0","","","M","","M","","M","","","","M","","M"
"-81.38","48.57","TIMMINS A","6078286","2024-01-24","2024","01","24","","-0.5","","-11.4","","-6.0","","24.0","","0.0","","","M","","M","","M","","","","M","","M"
"-81.38","48.57","TIMMINS A","6078286","2024-01-25","2024","01","25","","0.9","","-1.7","","-0.4","","18.4","","0.0","","","M","","M","","M","","","","M","","M"
"-81.38","48.57","TIMMINS A","6078286","2024-01-26","2024","01","26","","1.1","","-1.1","","0.0","","18.0","","0.0","","","M","","M","","M","","","","M","","M"
"-81.38","48.57","TIMMINS A","6078286","2024-01-27","2024","01","27","","3.4","","-1.9","","0.8","","17.2","","0.0","","","M","","M","","M","","","24","","31",""
"-81.38","48.57","TIMMINS A","6078286","2024-01-28","2024","01","28","","-1.8","","-3.4","","-2.6","","20.6","","0.0","","","M","","M","","M","","","","M","","M"
"-81.38","48.57","TIMMINS A","6078286","2024-01-29","2024","01","29","","-0.5","","-3.1","","-1.8","","19.8","","0.0","","","M","","M","","M","","","","M","","M"
"-81.38","48.57","TIMMINS A","6078286","2024-01-30","2024","01","30","","0.3","","-2.1","","-0.9","","18.9","","0.0","","","M","","M","1.3","","","","18","","31",""
"-81.38","48.57","TIMMINS A","6078286","2024-01-31","2024","01","31","","3.2","","0.3","","1.8","","16.2","","0.0","","","M","","M","0.2","","","","22","","33",""
"-81.38","48.57","TIMMINS A","6078286","2024-02-01","2024","02","01","","0.6","","-14.2","","-6.8","","24.8","","0.0","","","M","","M","","M","","","33","","40",""
"-81.38","48.57","TIMMINS A","6078286","2024-02-02","2024","02","02","","-6.5","","-21.0","","-13.8","","31.8","","0.0","","","M","","M","","M","","","","M","","M"
"-81.38","48.57","TIMMINS A","6078286","2024-02-03","2024","02","03","","5.4","","-11.9","","-3.3","","21.3","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-81.38","48.57","TIMMINS A","6078286","2024-02-04","2024","02","04","","6.2","","-12.5","","-3.2","","21.2","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-81.38","48.57","TIMMINS A","6078286","2024-02-05","2024","02","05","","-1.1","","-10.2","","-5.7","","23.7","","0.0","","","M","","M","","M","","","","M","","M"
"-81.38","48.57","TIMMINS A","6078286","2024-02-06","2024","02","06","","1.5","","-3.5","","-1.0","","19.0","","0.0","","","M","","M","","M","","","","M","","M"
"-81.38","48.57","TIMMINS A","6078286","2024-02-07","2024","02","07","","1.8","","-1.0","","0.4","","17.6","","0.0","","","M","","M","","M","","","","M","","M"
"-81.38","48.57","TIMMINS A","6078286","2024-02-08","2024","02","08","","7.1","","-0.3","","3.4","","14.6","","0.0","","0.0","","0.0","","0.0","","","","16","","44",""
"-81.38","48.57","TIMMINS A","6078286","2024-02-09","2024","02","09","","5.9","","0.8","","3.4","","14.6","","0.0","","","M","","M","1.8","","","","16","","34",""
"-81.38","48.57","TIMMINS A","6078286","2024-02-10","2024","02","10","","1.1","","-6.5","","-2.7","","20.7","","0.0","","","M","","M","","M","","","31","","31",""
"-81.38","48.57","TIMMINS A","6078286","2024-02-11","2024","02","11","","-6.0","","-10.3","","-8.2","","26.2","","0.0","","","M","","M","","M","","","30","","31",""
"-81.38","48.57","TIMMINS A","6078286","2024-02-12","2024","02","12","","-4.4","","-11.9","","-8.2","","26.2","","0.0","","","M","","M","","M","","","2","","31",""
